#{"t_start": 1777454935.6719968, "env_id": "Reacher-v5"}
r,l,t
-12.734271,50,4187.508569
-9.063614,50,4192.906588
-7.202324,50,4198.001141
-13.122009,50,4203.010913
-10.136026,50,4208.0228
-6.722643,50,4212.82284
-6.090892,50,4217.728444
-7.548313,50,4222.73841
-7.622587,50,4227.721052
-9.322387,50,4232.687356
-11.965252,50,4237.68171
-14.075116,50,4242.815922
-5.624682,50,4247.639437
-9.387905,50,4256.965665
-8.917459,50,4263.361369
-6.277897,50,4268.715417
-7.136697,50,4273.94244
-12.313014,50,4279.439623
-13.675294,50,4285.373867
-14.518675,50,4291.337286
-14.596828,50,4296.642725
-8.757985,50,4302.343152
-10.512533,50,4308.40604
-6.506337,50,4314.43107
-14.684953,50,4319.983673
-9.159622,50,4325.107512
-10.9612,50,4330.317467
-14.60136,50,4335.682283
-15.353159,50,4340.618518
-8.377673,50,4345.655801
-9.691539,50,4350.595481
-9.494258,50,4355.594456
-13.8857,50,4360.699601
-14.290286,50,4365.770282
-13.252534,50,4370.79197
-7.05697,50,4375.941337
-9.546046,50,4381.048395
-6.91249,50,4385.937476
-8.535529,50,4390.811307
-13.446493,50,4395.824629
-12.722727,50,4400.97253
-13.412573,50,4406.151876
-11.07179,50,4411.067114
-7.192474,50,4416.043305
-8.231583,50,4420.931764
-8.786615,50,4425.909246
-12.558257,50,4431.040941
-6.440374,50,4436.471092
-8.811079,50,4441.542478
-9.757738,50,4446.492485
-11.953651,50,4451.393351
-7.728495,50,4456.331675
-6.143839,50,4461.301193
-12.521527,50,4466.365495
-14.088477,50,4471.508704
-10.225383,50,4476.415148
-8.254021,50,4481.280078
-11.431742,50,4486.174045
-12.165291,50,4491.264008
-12.166278,50,4496.600609
-7.970322,50,4501.859394
-10.383923,50,4507.143575
-10.933009,50,4512.128878
-11.603585,50,4517.354307
-7.016595,50,4522.25717
-12.284441,50,4527.219636
-6.731738,50,4532.211582
-7.977916,50,4537.787581
-15.835399,50,4542.989921
-7.010979,50,4547.943591
-6.342449,50,4553.042634
-6.101787,50,4558.340613
-10.297563,50,4563.396175
-8.135735,50,4568.383596
-15.787554,50,4573.250742
-8.351174,50,4578.295054
-12.416587,50,4583.309891
-15.096323,50,4588.257439
-9.722073,50,4593.146252
-17.629701,50,4598.085431
-14.999085,50,4603.129686
-10.398226,50,4608.284863
-12.899841,50,4613.97027
-14.209688,50,4620.075857
-11.536486,50,4625.29679
-12.969083,50,4630.357744
-7.338712,50,4635.247714
-12.012476,50,4640.264097
-13.014016,50,4645.20602
-7.676486,50,4650.042357
-9.061766,50,4654.876011
-8.182047,50,4659.836377
-7.990363,50,4664.958831
-13.273318,50,4670.962555
-6.158571,50,4677.302077
-16.373787,50,4683.424304
-9.935015,50,4688.990003
